kind	class	method	param	index	uri	reason	annotation	rootClass	rootMethod
METHOD	org.springframework.boot.logging.log4j2.Log4J2LoggingSystem	getLogger(java.lang.String)	null	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/Log4J2LoggingSystem.java	RETURN_NULLABLE	nullable	org.springframework.boot.logging.log4j2.Log4J2LoggingSystem	getLogger(java.lang.String)
PARAMETER	org.springframework.boot.logging.AbstractLoggingSystem	initialize(org.springframework.boot.logging.LoggingInitializationContext,java.lang.String,org.springframework.boot.logging.LogFile)	configLocation	1	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/logging/AbstractLoggingSystem.java	WRONG_OVERRIDE_PARAM	nullable	org.springframework.boot.logging.AbstractLoggingSystem	initialize(org.springframework.boot.logging.LoggingInitializationContext,java.lang.String,org.springframework.boot.logging.LogFile)
METHOD	org.springframework.boot.logging.AbstractLoggingSystem	findConfig(java.lang.String[])	null	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/logging/AbstractLoggingSystem.java	RETURN_NULLABLE	nullable	org.springframework.boot.logging.AbstractLoggingSystem	findConfig(java.lang.String[])
METHOD	org.springframework.boot.logging.AbstractLoggingSystem$LogLevels	convertNativeToSystem(T)	null	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/logging/AbstractLoggingSystem.java	RETURN_NULLABLE	nullable	org.springframework.boot.logging.AbstractLoggingSystem$LogLevels	convertNativeToSystem(T)
FIELD	org.springframework.boot.logging.log4j2.SpringProfileArbiter$Builder	null	configuration	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/SpringProfileArbiter.java	METHOD_NO_INIT	nullable	org.springframework.boot.logging.log4j2.SpringProfileArbiter$Builder	null
FIELD	org.springframework.boot.logging.log4j2.SpringProfileArbiter$Builder	null	loggerContext	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/SpringProfileArbiter.java	METHOD_NO_INIT	nullable	org.springframework.boot.logging.log4j2.SpringProfileArbiter$Builder	null
FIELD	org.springframework.boot.webservices.client.WebServiceTemplateBuilder	null	interceptors	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/webservices/client/WebServiceTemplateBuilder.java	ASSIGN_FIELD_NULLABLE	nullable	org.springframework.boot.webservices.client.WebServiceTemplateBuilder	WebServiceTemplateBuilder(org.springframework.boot.webservices.client.WebServiceTemplateCustomizer...)
FIELD	org.springframework.boot.webservices.client.WebServiceTemplateBuilder	null	internalCustomizers	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/webservices/client/WebServiceTemplateBuilder.java	ASSIGN_FIELD_NULLABLE	nullable	org.springframework.boot.webservices.client.WebServiceTemplateBuilder	WebServiceTemplateBuilder(org.springframework.boot.webservices.client.WebServiceTemplateCustomizer...)
FIELD	org.springframework.boot.webservices.client.WebServiceTemplateBuilder	null	marshaller	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/webservices/client/WebServiceTemplateBuilder.java	ASSIGN_FIELD_NULLABLE	nullable	org.springframework.boot.webservices.client.WebServiceTemplateBuilder	WebServiceTemplateBuilder(org.springframework.boot.webservices.client.WebServiceTemplateCustomizer...)
FIELD	org.springframework.boot.webservices.client.WebServiceTemplateBuilder	null	unmarshaller	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/webservices/client/WebServiceTemplateBuilder.java	ASSIGN_FIELD_NULLABLE	nullable	org.springframework.boot.webservices.client.WebServiceTemplateBuilder	WebServiceTemplateBuilder(org.springframework.boot.webservices.client.WebServiceTemplateCustomizer...)
FIELD	org.springframework.boot.webservices.client.WebServiceTemplateBuilder	null	destinationProvider	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/webservices/client/WebServiceTemplateBuilder.java	ASSIGN_FIELD_NULLABLE	nullable	org.springframework.boot.webservices.client.WebServiceTemplateBuilder	WebServiceTemplateBuilder(org.springframework.boot.webservices.client.WebServiceTemplateCustomizer...)
FIELD	org.springframework.boot.webservices.client.WebServiceTemplateBuilder	null	transformerFactoryClass	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/webservices/client/WebServiceTemplateBuilder.java	ASSIGN_FIELD_NULLABLE	nullable	org.springframework.boot.webservices.client.WebServiceTemplateBuilder	WebServiceTemplateBuilder(org.springframework.boot.webservices.client.WebServiceTemplateCustomizer...)
